season_year,week,full_name,team,receiving_tar,receiving_rec,receiving_yds,receiving_tds,air_yds,yac_yds,fpts_ppr
2016,15,Jamison Crowder,WAS,5,4,24,0,10,14,4.4
2016,16,Jamison Crowder,WAS,2,1,3,0,20,0,1.3
2016,17,Jamison Crowder,WAS,3,2,16,0,17,3,3.6
2016,15,Geremy Davis,SD,0,0,0,0,NA,NA,0
2016,16,Geremy Davis,SD,1,0,0,0,NA,NA,0
2016,17,Geremy Davis,SD,1,0,0,0,4,0,0
2016,15,Mario Alford,CLE,0,0,0,0,NA,NA,0
2016,16,Mario Alford,CLE,0,0,0,0,NA,NA,0
2016,17,Mario Alford,CLE,0,0,0,0,NA,NA,0
2016,1,Adam Humphries,TB,5,3,34,0,42,26,7.1
2016,2,Adam Humphries,TB,8,6,67,0,62,52,12.7
2016,3,Adam Humphries,TB,12,9,100,0,36,72,19
2016,4,Adam Humphries,TB,4,1,4,0,20,0,1.4
2016,5,Adam Humphries,TB,2,1,11,0,19,9,4.1
2016,7,Adam Humphries,TB,3,2,17,0,1,20,4.3
2016,8,Adam Humphries,TB,4,3,58,0,32,33,8.8
2016,9,Adam Humphries,TB,7,5,46,1,35,25,15.6
2016,10,Adam Humphries,TB,8,5,46,0,36,19,9.8
2016,11,Adam Humphries,TB,7,4,47,0,48,19,8.7
2016,12,Adam Humphries,TB,1,1,18,0,3,15,3.1
2016,13,Adam Humphries,TB,2,2,19,0,3,16,3.9
2016,15,Adam Humphries,TB,5,2,49,1,92,1,12.9
2016,16,Adam Humphries,TB,2,1,12,0,13,6,2.2
2016,17,Adam Humphries,TB,13,10,94,0,28,69,19.4
2016,17,Isaac Fruechte,MIN,1,0,0,0,35,0,0
2016,1,Breshad Perriman,BAL,2,1,35,0,37,6,4.5
2016,2,Breshad Perriman,BAL,5,2,32,0,106,5,5.2
2016,3,Breshad Perriman,BAL,4,2,22,0,49,0,4.4
2016,4,Breshad Perriman,BAL,5,3,24,0,33,9,5.4
2016,5,Breshad Perriman,BAL,5,2,11,0,92,2,3.1
2016,6,Breshad Perriman,BAL,8,3,48,0,100,9,7.8
2016,7,Breshad Perriman,BAL,5,1,11,0,78,4,2.1
2016,9,Breshad Perriman,BAL,4,3,33,0,52,7,6.3
2016,10,Breshad Perriman,BAL,4,3,64,1,39,30,15.4
2016,12,Breshad Perriman,BAL,3,1,14,1,56,0,8.4
2016,13,Breshad Perriman,BAL,3,2,59,1,16,49,13.9
2016,14,Breshad Perriman,BAL,4,3,52,0,62,3,8.2
2016,15,Breshad Perriman,BAL,1,0,0,0,6,0,0
2016,16,Breshad Perriman,BAL,5,3,32,0,70,2,6.2
2016,17,Breshad Perriman,BAL,8,4,62,0,103,46,10.2
2016,1,Devin Funchess,CAR,4,1,9,0,36,0,1.9
2016,2,Devin Funchess,CAR,4,2,19,1,30,4,9.9
2016,3,Devin Funchess,CAR,2,0,0,0,49,0,0
2016,4,Devin Funchess,CAR,3,2,56,0,35,35,7.6
2016,6,Devin Funchess,CAR,6,2,28,1,65,0,12.8
2016,8,Devin Funchess,CAR,4,3,38,0,24,19,6.8
2016,9,Devin Funchess,CAR,5,1,28,0,88,16,3.8
2016,10,Devin Funchess,CAR,4,3,56,1,67,4,14.6
2016,11,Devin Funchess,CAR,7,2,32,0,87,2,5.2
2016,12,Devin Funchess,CAR,2,2,19,0,18,1,3.9
2016,13,Devin Funchess,CAR,4,2,44,0,61,8,6.4
2016,14,Devin Funchess,CAR,5,2,33,1,76,11,11.3
2016,15,Devin Funchess,CAR,3,0,0,0,21,0,0
2016,16,Devin Funchess,CAR,5,1,9,0,104,3,1.9
2016,17,DeAndre Smelter,SF,1,1,23,0,13,10,3.3
2016,13,Dezmin Lewis,BUF,1,0,0,0,11,0,0
2016,1,J.J. Nelson,ARI,2,1,11,0,29,1,2.1
2016,4,J.J. Nelson,ARI,1,1,24,0,24,0,3.4
2016,5,J.J. Nelson,ARI,1,0,0,0,46,0,0
2016,6,J.J. Nelson,ARI,2,2,16,0,10,6,5.9
2016,7,J.J. Nelson,ARI,7,3,84,0,177,40,11.8
2016,8,J.J. Nelson,ARI,12,8,79,2,155,7,27.9
2016,10,J.J. Nelson,ARI,6,2,29,0,148,8,2.9
2016,11,J.J. Nelson,ARI,5,1,0,0,55,2,1
2016,12,J.J. Nelson,ARI,4,2,30,0,61,-1,5
2016,13,J.J. Nelson,ARI,2,1,42,1,50,0,11.2
2016,14,J.J. Nelson,ARI,2,1,8,1,24,0,19.4
2016,15,J.J. Nelson,ARI,11,5,38,1,153,19,14.8
2016,16,J.J. Nelson,ARI,7,3,132,1,148,67,22.2
2016,17,J.J. Nelson,ARI,12,4,75,0,169,25,11.5
2016,1,Chris Conley,KC,7,4,43,0,82,9,8.3
2016,2,Chris Conley,KC,4,2,15,0,32,3,3.5
2016,3,Chris Conley,KC,5,3,44,0,54,17,7.4
2016,4,Chris Conley,KC,7,6,70,0,66,14,13
2016,6,Chris Conley,KC,4,3,26,0,47,8,5.6
2016,7,Chris Conley,KC,2,2,29,0,26,3,4.9
2016,8,Chris Conley,KC,5,3,59,0,37,31,8.9
2016,9,Chris Conley,KC,4,3,28,0,16,12,5.8
2016,10,Chris Conley,KC,3,1,12,0,22,12,2.2
2016,11,Chris Conley,KC,8,4,28,0,74,4,6.8
2016,12,Chris Conley,KC,4,3,26,0,15,11,5.6
2016,13,Chris Conley,KC,2,0,0,0,56,0,0
2016,14,Chris Conley,KC,3,2,70,0,45,33,9
2016,15,Chris Conley,KC,4,2,11,0,19,4,3.1
2016,16,Chris Conley,KC,2,2,14,0,12,2,3.4
2016,17,Chris Conley,KC,5,4,55,0,56,4,9.5
2016,1,Tyrell Williams,SD,5,2,71,0,73,55,9.1
2016,2,Tyrell Williams,SD,6,3,61,1,55,51,15.1
2016,3,Tyrell Williams,SD,9,6,69,0,53,33,12.9
2016,4,Tyrell Williams,SD,8,5,40,0,94,5,9
2016,5,Tyrell Williams,SD,6,5,117,1,131,10,22.7
2016,6,Tyrell Williams,SD,3,3,28,0,24,4,5.8
2016,7,Tyrell Williams,SD,10,7,140,0,169,55,21
2016,8,Tyrell Williams,SD,6,1,4,0,35,2,1.4
2016,9,Tyrell Williams,SD,7,6,65,1,46,23,18.5
2016,10,Tyrell Williams,SD,11,5,125,1,125,56,23.5
2016,12,Tyrell Williams,SD,14,8,70,1,152,20,21
2016,13,Tyrell Williams,SD,4,2,47,1,54,0,12.7
2016,14,Tyrell Williams,SD,5,2,68,0,152,21,8.8
2016,15,Tyrell Williams,SD,9,4,20,0,77,16,6
2016,16,Tyrell Williams,SD,9,4,64,1,88,29,16.4
2016,17,Tyrell Williams,SD,7,6,70,0,56,53,13
2016,1,Sammie Coates,PIT,3,2,56,0,45,11,7.6
2016,2,Sammie Coates,PIT,5,2,97,0,199,20,12.3
2016,3,Sammie Coates,PIT,4,3,50,0,63,2,8
2016,4,Sammie Coates,PIT,8,6,79,0,107,22,13.8
2016,5,Sammie Coates,PIT,11,6,139,2,163,53,31.9
2016,6,Sammie Coates,PIT,4,0,0,0,70,0,0
2016,7,Sammie Coates,PIT,1,1,4,0,3,1,1.4
2016,9,Sammie Coates,PIT,5,0,0,0,133,0,0
2016,10,Sammie Coates,PIT,1,0,0,0,38,0,0
2016,11,Sammie Coates,PIT,0,0,0,0,NA,NA,0
2016,12,Sammie Coates,PIT,3,0,0,0,99,0,0
2016,13,Sammie Coates,PIT,0,0,0,0,NA,NA,0
2016,14,Sammie Coates,PIT,0,0,0,0,NA,NA,0
2016,15,Sammie Coates,PIT,4,1,10,0,101,0,2.9
2016,1,Rashad Greene,JAC,2,1,9,0,8,6,1.9
2016,2,Rashad Greene,JAC,3,1,7,0,46,0,1.7
2016,3,Rashad Greene,JAC,0,0,0,0,NA,NA,0
2016,4,Rashad Greene,JAC,1,1,8,0,2,6,1.8
2016,7,Rashad Greene,JAC,2,2,8,0,3,5,0.8
2016,10,Rashad Greene,JAC,0,0,0,0,NA,NA,0
2016,11,Rashad Greene,JAC,0,0,0,0,NA,NA,0
2016,12,Rashad Greene,JAC,0,0,0,0,NA,NA,0
2016,11,Vince Mayle,DAL,0,0,0,0,NA,NA,0
2016,12,Vince Mayle,DAL,0,0,0,0,NA,NA,0
2016,14,Vince Mayle,DAL,0,0,0,0,NA,NA,0
2016,15,Vince Mayle,DAL,0,0,0,0,NA,NA,0
2016,16,Vince Mayle,DAL,0,0,0,0,NA,NA,0
2016,1,Phillip Dorsett,IND,6,4,94,0,126,5,13.4
2016,2,Phillip Dorsett,IND,5,1,30,0,88,0,4
2016,3,Phillip Dorsett,IND,4,3,27,0,24,17,5.7
2016,4,Phillip Dorsett,IND,3,1,64,1,89,22,13.7
2016,5,Phillip Dorsett,IND,3,2,26,0,53,1,4.6
2016,6,Phillip Dorsett,IND,5,2,12,0,58,1,3.2
2016,8,Phillip Dorsett,IND,5,5,33,0,12,21,8.3
2016,9,Phillip Dorsett,IND,4,2,28,0,36,11,4.8
2016,11,Phillip Dorsett,IND,3,1,50,0,53,35,6
2016,12,Phillip Dorsett,IND,6,3,31,0,64,3,6.1
2016,13,Phillip Dorsett,IND,1,0,0,0,2,0,0.7
2016,14,Phillip Dorsett,IND,8,3,19,0,74,5,4.9
2016,15,Phillip Dorsett,IND,1,1,50,1,37,13,12
2016,16,Phillip Dorsett,IND,1,1,8,0,4,4,1.8
2016,17,Phillip Dorsett,IND,4,4,56,0,44,12,9.6
2016,1,Tyler Lockett,SEA,8,3,17,0,14,17,4.7
2016,2,Tyler Lockett,SEA,4,4,99,0,84,15,13.9
2016,3,Tyler Lockett,SEA,0,0,0,0,NA,NA,0
2016,4,Tyler Lockett,SEA,3,1,13,0,19,2,2.3
2016,6,Tyler Lockett,SEA,5,3,23,0,24,11,5.5
2016,7,Tyler Lockett,SEA,2,2,13,0,12,1,3.3
2016,8,Tyler Lockett,SEA,4,4,32,0,8,24,7.2
2016,9,Tyler Lockett,SEA,2,1,17,0,17,5,4
2016,10,Tyler Lockett,SEA,6,3,72,0,97,12,10.2
2016,11,Tyler Lockett,SEA,3,2,39,0,47,9,5.9
2016,12,Tyler Lockett,SEA,6,0,0,0,155,0,0.9
2016,13,Tyler Lockett,SEA,6,5,63,0,42,57,24.8
2016,14,Tyler Lockett,SEA,6,4,41,0,43,7,9.6
2016,15,Tyler Lockett,SEA,8,7,130,1,84,50,26
2016,16,Tyler Lockett,SEA,3,2,38,0,56,6,5.8
2016,1,Dorial Green-Beckham,PHI,2,2,14,0,8,6,3.4
2016,2,Dorial Green-Beckham,PHI,4,2,18,0,24,11,3.8
2016,3,Dorial Green-Beckham,PHI,4,3,33,0,29,10,6.3
2016,5,Dorial Green-Beckham,PHI,4,3,43,0,18,39,7.3
2016,6,Dorial Green-Beckham,PHI,4,1,23,0,59,6,3.3
2016,7,Dorial Green-Beckham,PHI,4,2,8,1,42,6,8.8
2016,8,Dorial Green-Beckham,PHI,9,5,55,0,74,13,10.5
2016,9,Dorial Green-Beckham,PHI,5,0,0,0,86,0,0
2016,11,Dorial Green-Beckham,PHI,8,5,54,1,82,13,16.4
2016,12,Dorial Green-Beckham,PHI,10,6,82,0,127,17,14.2
2016,13,Dorial Green-Beckham,PHI,10,4,29,0,102,5,6.9
2016,15,Dorial Green-Beckham,PHI,3,1,11,0,30,3,2.1
2016,16,Dorial Green-Beckham,PHI,2,1,7,0,7,8,1.7
2016,17,Dorial Green-Beckham,PHI,5,1,15,0,75,8,2.5
2016,17,Kasen Williams,SEA,1,0,0,0,10,0,0
2016,2,Chester Rogers,IND,1,0,0,0,NA,NA,0
2016,3,Chester Rogers,IND,2,0,0,0,34,0,0
2016,4,Chester Rogers,IND,3,2,39,0,41,3,5.9
2016,5,Chester Rogers,IND,6,3,24,0,82,0,5.4
2016,6,Chester Rogers,IND,4,4,63,0,26,37,10.3
2016,7,Chester Rogers,IND,3,2,30,0,42,5,5
2016,9,Chester Rogers,IND,0,0,0,0,NA,NA,0
2016,11,Chester Rogers,IND,0,0,0,0,NA,NA,0
2016,12,Chester Rogers,IND,1,0,0,0,1,0,0
2016,13,Chester Rogers,IND,0,0,0,0,NA,NA,0
2016,14,Chester Rogers,IND,2,1,21,0,21,0,3.1
2016,15,Chester Rogers,IND,5,3,24,0,30,8,5.4
2016,16,Chester Rogers,IND,0,0,0,0,NA,NA,0
2016,17,Chester Rogers,IND,7,4,72,0,121,1,11.2
2016,8,Maurice Harris,WAS,2,0,0,0,27,0,0
2016,10,Maurice Harris,WAS,3,3,28,0,24,4,5.8
2016,11,Maurice Harris,WAS,1,1,14,0,10,4,2.4
2016,12,Maurice Harris,WAS,2,2,11,0,9,2,3.1
2016,13,Maurice Harris,WAS,1,1,-2,0,-2,0,0.8
2016,16,Maurice Harris,WAS,1,0,0,0,4,0,0
2016,17,Maurice Harris,WAS,2,1,15,0,33,0,2.5
2016,16,DeMarcus Ayers,PIT,1,1,9,0,6,3,1.9
2016,17,DeMarcus Ayers,PIT,12,5,44,1,126,25,14.2
2016,1,Sterling Shepard,NYG,4,3,43,1,47,6,13.3
2016,2,Sterling Shepard,NYG,8,8,117,0,84,33,19.7
2016,3,Sterling Shepard,NYG,7,5,73,1,77,19,18.3
2016,4,Sterling Shepard,NYG,7,4,30,0,47,20,7
2016,5,Sterling Shepard,NYG,7,2,14,0,79,7,3.4
2016,6,Sterling Shepard,NYG,8,4,25,0,72,22,6.5
2016,7,Sterling Shepard,NYG,7,5,32,0,37,21,8.2
2016,9,Sterling Shepard,NYG,6,3,50,1,84,9,14
2016,10,Sterling Shepard,NYG,7,5,42,1,40,9,15.2
2016,11,Sterling Shepard,NYG,11,5,50,1,147,14,16
2016,12,Sterling Shepard,NYG,0,0,0,0,NA,NA,2.2
2016,13,Sterling Shepard,NYG,8,4,21,1,80,4,12.1
2016,14,Sterling Shepard,NYG,4,3,39,0,18,29,6.9
2016,15,Sterling Shepard,NYG,5,4,56,1,21,38,15.6
2016,16,Sterling Shepard,NYG,11,7,61,1,110,19,19.3
2016,17,Sterling Shepard,NYG,5,3,30,0,29,7,6.7
2016,1,Chris Moore,BAL,2,1,13,0,4,10,2.3
2016,2,Chris Moore,BAL,2,1,9,0,31,1,1.9
2016,3,Chris Moore,BAL,1,1,2,0,22,0,1.2
2016,4,Chris Moore,BAL,4,1,6,0,36,1,1.6
2016,6,Chris Moore,BAL,0,0,0,0,NA,NA,0
2016,7,Chris Moore,BAL,4,2,11,0,60,0,3.1
2016,9,Chris Moore,BAL,0,0,0,0,NA,NA,0.2
2016,10,Chris Moore,BAL,0,0,0,0,NA,NA,1
2016,12,Chris Moore,BAL,0,0,0,0,NA,NA,0
2016,13,Chris Moore,BAL,2,0,0,0,7,0,0.7
2016,14,Chris Moore,BAL,1,1,5,0,3,2,1.5
2016,15,Chris Moore,BAL,0,0,0,0,NA,NA,0
2016,16,Chris Moore,BAL,0,0,0,0,NA,NA,0
2016,17,Chris Moore,BAL,0,0,0,0,NA,NA,0
2016,1,Malcolm Mitchell,NE,5,2,33,0,66,21,5.3
2016,2,Malcolm Mitchell,NE,2,1,15,0,24,0,2.5
2016,3,Malcolm Mitchell,NE,2,1,27,0,23,22,3.7
2016,5,Malcolm Mitchell,NE,3,2,7,0,10,1,2.7
2016,7,Malcolm Mitchell,NE,1,0,0,0,37,0,0
2016,10,Malcolm Mitchell,NE,2,1,13,0,50,6,2.3
2016,11,Malcolm Mitchell,NE,5,4,98,1,60,52,19.8
2016,12,Malcolm Mitchell,NE,7,5,42,2,73,12,21.2
2016,13,Malcolm Mitchell,NE,10,8,82,0,62,30,16.2
2016,14,Malcolm Mitchell,NE,5,4,41,1,30,21,14.1
2016,15,Malcolm Mitchell,NE,1,1,14,0,14,0,2.4
2016,16,Malcolm Mitchell,NE,5,3,29,0,49,2,5.9
2016,2,Trevor Davis,GB,1,0,0,0,16,0,0
2016,3,Trevor Davis,GB,1,0,0,0,12,0,0
2016,5,Trevor Davis,GB,0,0,0,0,NA,NA,0
2016,6,Trevor Davis,GB,0,0,0,0,NA,NA,0
2016,7,Trevor Davis,GB,0,0,0,0,NA,NA,0
2016,8,Trevor Davis,GB,4,3,24,1,26,8,11.4
2016,9,Trevor Davis,GB,0,0,0,0,NA,NA,0
2016,10,Trevor Davis,GB,1,0,0,0,9,0,-2
2016,1,Aaron Burbridge,SF,0,0,0,0,NA,NA,0
2016,2,Aaron Burbridge,SF,1,0,0,0,17,0,0
2016,3,Aaron Burbridge,SF,0,0,0,0,2,0,0
2016,4,Aaron Burbridge,SF,2,1,5,0,15,0,1.5
2016,5,Aaron Burbridge,SF,0,0,0,0,NA,NA,0
2016,6,Aaron Burbridge,SF,0,0,0,0,NA,NA,0
2016,7,Aaron Burbridge,SF,2,1,15,0,24,0,0.5
2016,9,Aaron Burbridge,SF,2,0,0,0,17,0,0
2016,10,Aaron Burbridge,SF,0,0,0,0,NA,NA,0
2016,11,Aaron Burbridge,SF,1,0,0,0,7,0,0
2016,12,Aaron Burbridge,SF,0,0,0,0,NA,NA,0
2016,13,Aaron Burbridge,SF,0,0,0,0,NA,NA,0
2016,15,Aaron Burbridge,SF,3,2,29,0,28,17,4.9
2016,16,Aaron Burbridge,SF,3,2,15,0,16,3,3.5
2016,17,Aaron Burbridge,SF,2,1,24,0,16,23,3.4
2016,13,Kalif Raymond,DEN,0,0,0,0,NA,NA,0
2016,14,Kalif Raymond,DEN,0,0,0,0,NA,NA,0
2016,16,Kalif Raymond,DEN,1,0,0,0,33,0,-2
2016,17,Kalif Raymond,DEN,1,0,0,0,33,0,0
2016,3,Tanner McEvoy,SEA,1,0,0,0,1,0,0
2016,4,Tanner McEvoy,SEA,1,1,42,1,32,10,11.2
2016,6,Tanner McEvoy,SEA,1,1,17,0,10,7,2.7
2016,7,Tanner McEvoy,SEA,1,1,10,0,7,3,2
2016,8,Tanner McEvoy,SEA,0,0,0,0,NA,NA,1.72
2016,13,Tanner McEvoy,SEA,2,1,14,0,20,4,2.4
2016,14,Tanner McEvoy,SEA,3,3,41,1,35,6,13.1
2016,17,Tanner McEvoy,SEA,2,2,16,0,16,0,3.6
2016,16,Bralon Addison,CHI,0,0,0,0,NA,NA,0
2016,17,Bralon Addison,CHI,1,1,11,0,3,8,0.5
2016,1,Alex Erickson,CIN,0,0,0,0,NA,NA,0
2016,2,Alex Erickson,CIN,1,1,20,0,18,2,3
2016,3,Alex Erickson,CIN,0,0,0,0,NA,NA,0
2016,4,Alex Erickson,CIN,0,0,0,0,NA,NA,0
2016,5,Alex Erickson,CIN,0,0,0,0,NA,NA,0
2016,6,Alex Erickson,CIN,0,0,0,0,NA,NA,0
2016,7,Alex Erickson,CIN,0,0,0,0,NA,NA,0
2016,8,Alex Erickson,CIN,0,0,0,0,NA,NA,0
2016,10,Alex Erickson,CIN,0,0,0,0,NA,NA,0
2016,11,Alex Erickson,CIN,2,1,7,0,25,0,1.7
2016,12,Alex Erickson,CIN,1,1,7,0,6,1,1.7
2016,13,Alex Erickson,CIN,1,1,16,0,6,10,2.6
2016,14,Alex Erickson,CIN,2,1,16,0,27,16,2.6
2016,15,Alex Erickson,CIN,0,0,0,0,NA,NA,0
2016,16,Alex Erickson,CIN,1,1,5,0,3,2,1.5
2016,17,Alex Erickson,CIN,0,0,0,0,NA,NA,0
2016,17,J.D. McKissic,SEA,2,2,16,0,3,13,3.8
2016,8,Geronimo Allison,GB,4,2,21,1,40,0,10.1
2016,9,Geronimo Allison,GB,1,0,0,0,13,0,0
2016,10,Geronimo Allison,GB,2,1,17,0,25,7,2.7
2016,11,Geronimo Allison,GB,1,0,0,0,5,0,0
2016,15,Geronimo Allison,GB,1,1,7,0,7,0,1.7
2016,16,Geronimo Allison,GB,7,4,66,0,81,26,10.6
2016,17,Geronimo Allison,GB,6,4,91,1,123,17,19.1
2016,5,Roger Lewis,NYG,0,0,0,0,NA,NA,0
2016,6,Roger Lewis,NYG,3,1,24,1,49,0,9.4
2016,7,Roger Lewis,NYG,1,1,7,0,6,1,1.7
2016,9,Roger Lewis,NYG,2,1,30,1,47,0,10
2016,10,Roger Lewis,NYG,4,1,2,0,43,0,1.2
2016,11,Roger Lewis,NYG,2,1,8,0,10,3,1.8
2016,12,Roger Lewis,NYG,4,1,18,0,123,0,2.8
2016,13,Roger Lewis,NYG,1,1,8,0,8,0,1.8
2016,14,Roger Lewis,NYG,1,0,0,0,12,0,0
2016,16,Roger Lewis,NYG,1,0,0,0,35,0,0
2016,17,Paul McRoberts,LA,1,1,6,0,6,0,1.6
2016,3,Robby Anderson,NYJ,2,2,34,0,26,8,5.4
2016,4,Robby Anderson,NYJ,6,2,12,0,104,4,3.2
2016,5,Robby Anderson,NYJ,2,1,10,0,43,0,2
2016,6,Robby Anderson,NYJ,6,4,24,0,84,3,6.4
2016,7,Robby Anderson,NYJ,3,3,41,0,29,12,10.1
2016,8,Robby Anderson,NYJ,6,3,31,0,96,7,6.1
2016,9,Robby Anderson,NYJ,6,4,49,0,91,11,8.9
2016,10,Robby Anderson,NYJ,6,3,69,0,73,29,9.9
2016,12,Robby Anderson,NYJ,2,2,34,0,26,8,3.4
2016,13,Robby Anderson,NYJ,12,4,61,1,245,7,16.1
2016,14,Robby Anderson,NYJ,11,6,99,0,196,8,17.1
2016,15,Robby Anderson,NYJ,6,4,80,1,99,27,18
2016,16,Robby Anderson,NYJ,3,0,0,0,102,0,0
2016,17,Robby Anderson,NYJ,7,4,43,0,103,7,8.3
2016,1,Jalin Marshall,NYJ,0,0,0,0,NA,NA,0
2016,2,Jalin Marshall,NYJ,4,3,45,0,43,9,5.5
2016,3,Jalin Marshall,NYJ,4,2,19,0,25,11,1.9
2016,6,Jalin Marshall,NYJ,3,1,11,0,10,8,2.1
2016,7,Jalin Marshall,NYJ,0,0,0,0,NA,NA,0
2016,8,Jalin Marshall,NYJ,0,0,0,0,NA,NA,0
2016,9,Jalin Marshall,NYJ,4,3,59,1,47,16,14.9
2016,10,Jalin Marshall,NYJ,0,0,0,0,NA,NA,0
2016,12,Jalin Marshall,NYJ,3,2,6,0,21,1,2.6
2016,17,Jalin Marshall,NYJ,4,3,22,1,44,1,11.2
2016,9,Bryce Treggs,PHI,4,2,69,0,135,8,8.9
2016,11,Bryce Treggs,PHI,2,0,0,0,99,0,0
2016,12,Bryce Treggs,PHI,3,1,11,0,26,8,2.4
2016,15,Bryce Treggs,PHI,0,0,0,0,NA,NA,0.4
2016,16,Bryce Treggs,PHI,1,0,0,0,38,0,0
2016,17,Bryce Treggs,PHI,2,0,0,0,41,0,0
2016,15,Wendall Williams,HOU,3,2,34,0,37,9,5.4
2016,17,Wendall Williams,HOU,4,2,41,0,62,0,6.1
2016,1,Josh Doctson,WAS,1,1,9,0,9,0,1.9
2016,2,Josh Doctson,WAS,5,1,57,0,104,15,6.7
2016,1,Michael Thomas,NO,6,6,58,0,23,35,11.8
2016,2,Michael Thomas,NO,5,4,56,0,45,26,9.6
2016,3,Michael Thomas,NO,11,7,71,1,60,26,20.1
2016,4,Michael Thomas,NO,9,4,44,1,99,22,14.4
2016,6,Michael Thomas,NO,5,5,78,1,52,26,18.8
2016,7,Michael Thomas,NO,13,10,130,0,102,73,23
2016,8,Michael Thomas,NO,6,6,63,0,35,28,12.3
2016,9,Michael Thomas,NO,8,5,73,2,94,19,24.3
2016,10,Michael Thomas,NO,6,4,40,0,42,13,4
2016,11,Michael Thomas,NO,5,5,68,0,30,38,11.8
2016,12,Michael Thomas,NO,10,9,108,2,89,46,31.8
2016,13,Michael Thomas,NO,5,4,42,0,57,18,8.2
2016,15,Michael Thomas,NO,10,7,52,1,71,13,18.2
2016,16,Michael Thomas,NO,8,6,98,0,48,55,15.8
2016,17,Michael Thomas,NO,14,10,156,1,155,45,31.6
2016,2,Demarcus Robinson,KC,0,0,0,0,NA,NA,0
2016,4,Demarcus Robinson,KC,0,0,0,0,NA,NA,0
2016,7,Demarcus Robinson,KC,0,0,0,0,NA,NA,0
2016,8,Demarcus Robinson,KC,0,0,0,0,NA,NA,0
2016,9,Demarcus Robinson,KC,0,0,0,0,NA,NA,0
2016,10,Demarcus Robinson,KC,0,0,0,0,NA,NA,0
2016,12,Demarcus Robinson,KC,0,0,0,0,NA,NA,0
2016,1,Tajae Sharpe,TEN,11,7,76,0,136,5,14.6
2016,2,Tajae Sharpe,TEN,7,4,33,0,68,13,7.3
2016,3,Tajae Sharpe,TEN,7,3,48,0,99,7,7.8
2016,4,Tajae Sharpe,TEN,7,2,15,0,76,2,3.5
2016,5,Tajae Sharpe,TEN,4,2,17,0,84,8,3.7
2016,6,Tajae Sharpe,TEN,3,0,0,0,18,0,0.1
2016,7,Tajae Sharpe,TEN,6,4,59,0,83,8,9.9
2016,8,Tajae Sharpe,TEN,1,1,11,0,10,1,2.1
2016,9,Tajae Sharpe,TEN,8,4,58,0,142,10,9.8
2016,10,Tajae Sharpe,TEN,4,3,68,1,80,14,15.8
2016,11,Tajae Sharpe,TEN,7,4,68,1,94,11,16.8
2016,12,Tajae Sharpe,TEN,3,2,11,0,28,6,3.1
2016,14,Tajae Sharpe,TEN,1,0,0,0,11,0,0
2016,15,Tajae Sharpe,TEN,4,2,10,0,17,5,3
2016,16,Tajae Sharpe,TEN,8,3,48,0,132,0,7.8
2016,17,Tajae Sharpe,TEN,2,0,0,0,11,0,0
2016,1,Jakeem Grant,MIA,0,0,0,0,NA,NA,0
2016,3,Jakeem Grant,MIA,0,0,0,0,NA,NA,0
2016,4,Jakeem Grant,MIA,0,0,0,0,NA,NA,0
2016,5,Jakeem Grant,MIA,0,0,0,0,NA,NA,6
2016,6,Jakeem Grant,MIA,0,0,0,0,NA,NA,0
2016,7,Jakeem Grant,MIA,0,0,0,0,NA,NA,0
2016,9,Jakeem Grant,MIA,1,0,0,0,NA,NA,0
2016,10,Jakeem Grant,MIA,0,0,0,0,NA,NA,-2
2016,11,Jakeem Grant,MIA,0,0,0,0,NA,NA,0
2016,12,Jakeem Grant,MIA,0,0,0,0,NA,NA,0
2016,13,Jakeem Grant,MIA,0,0,0,0,NA,NA,0
2016,15,Jakeem Grant,MIA,0,0,0,0,NA,NA,0
2016,16,Jakeem Grant,MIA,0,0,0,0,NA,NA,0
2016,17,Jakeem Grant,MIA,0,0,0,0,NA,NA,0.1
2016,5,Cody Core,CIN,0,0,0,0,NA,NA,0
2016,12,Cody Core,CIN,1,0,0,0,NA,NA,0
2016,13,Cody Core,CIN,2,2,58,0,39,19,7.8
2016,14,Cody Core,CIN,2,1,8,0,11,1,1.8
2016,15,Cody Core,CIN,3,2,13,0,1,15,3.3
2016,16,Cody Core,CIN,14,8,39,0,111,23,11.9
2016,17,Cody Core,CIN,5,4,82,0,36,60,12.2
2016,14,Daniel Braverman,CHI,1,0,0,0,NA,NA,0
2016,15,Daniel Braverman,CHI,1,0,0,0,22,0,0
2016,13,Paul Turner,PHI,8,6,80,0,65,34,14
2016,14,Paul Turner,PHI,2,1,16,0,14,9,2.6
2016,17,Paul Turner,PHI,4,2,30,0,44,9,5
2016,2,Tommylee Lewis,NO,1,1,-1,0,-3,2,0.9
2016,3,Tommylee Lewis,NO,4,3,43,0,32,18,7.4
2016,4,Tommylee Lewis,NO,1,1,9,0,8,1,2.2
2016,6,Tommylee Lewis,NO,3,2,24,0,38,-1,4.4
2016,7,Tommylee Lewis,NO,0,0,0,0,NA,NA,0
2016,8,Tommylee Lewis,NO,0,0,0,0,NA,NA,0
2016,12,Tommylee Lewis,NO,2,0,0,0,NA,NA,0.7
2016,13,Tommylee Lewis,NO,0,0,0,0,NA,NA,0
2016,14,Tommylee Lewis,NO,0,0,0,0,NA,NA,0
2016,15,Tommylee Lewis,NO,0,0,0,0,NA,NA,0
2016,16,Tommylee Lewis,NO,0,0,0,0,NA,NA,0
